item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
215239,complete,7/15/2016,sockoye_CB-Crew Black,299.0,1,1196.0,100150299,Health & Sports,\N,0.0,cod,7/15/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,1245,,,,,
215240,complete,7/15/2016,sockoye_QW-Quarter White,299.0,1,1196.0,100150299,Health & Sports,\N,0.0,cod,7/15/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,1245,,,,,
215241,complete,7/15/2016,sockoye_CW-Crew-White,299.0,1,1196.0,100150299,Health & Sports,\N,0.0,cod,7/15/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,1245,,,,,
215242,complete,7/15/2016,Haier i70,12530.0,1,12530.0,100150300,Mobiles & Tablets,C_LHC_90609,0.0,cod,7/15/2016,Net," 12,530 ",2016,7,2016-7,7-2016,FY17,163,,,,,
215244,complete,7/15/2016,bata_comfit-8647502-42-8,699.0,1,699.0,100150302,Men's Fashion,\N,0.0,cod,7/15/2016,Net, 699 ,2016,7,2016-7,7-2016,FY17,1246,,,,,
215246,complete,7/15/2016,RS_Plain Rusk,55.0,1,55.0,100150303,Soghaat,\N,0.0,cod,7/15/2016,Net, 55 ,2016,7,2016-7,7-2016,FY17,967,,,,,
215247,canceled,7/15/2016,Audionic_LT-486,250.0,1,250.0,100150304,Computing,\N,0.0,cod,7/15/2016,Gross, 250 ,2016,7,2016-7,7-2016,FY17,1247,,,,,
215248,complete,7/15/2016,Infinix_Zero 3 X552 Grey ,20890.0,1,20890.0,100150305,Mobiles & Tablets,R-GUJ-5095,0.0,cod,7/15/2016,Net," 20,890 ",2016,7,2016-7,7-2016,FY17,533,,,,,
215249,canceled,7/15/2016,Apple iPhone 6S 16GB,80000.0,1,80000.0,100150306,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Gross," 80,000 ",2016,7,2016-7,7-2016,FY17,1248,,,,,
215250,order_refunded,7/15/2016,greenroot_Hair Growth Oil,500.0,1,500.0,100150307,Beauty & Grooming,\N,0.0,cod,7/15/2016,Valid, 500 ,2016,7,2016-7,7-2016,FY17,1249,,,,,
215251,complete,7/15/2016,ST_B1771B_36,1941.0,1,1941.0,100150308,Appliances,R-GUJ-5095,0.0,cod,7/15/2016,Net," 1,941 ",2016,7,2016-7,7-2016,FY17,533,,,,,
215252,complete,7/15/2016,lenovo_59435963,19600.0,1,19600.0,100150309,Mobiles & Tablets,R-GUJ-5095,0.0,cod,7/15/2016,Net," 19,600 ",2016,7,2016-7,7-2016,FY17,533,,,,,
215253,complete,7/15/2016,Audionic_ B-770,1175.0,1,1175.0,100150310,Computing,\N,0.0,cod,7/15/2016,Net," 1,175 ",2016,7,2016-7,7-2016,FY17,1250,,,,,
215254,complete,7/15/2016,ajmery_1-AJ,1099.0,1,1099.0,100150311,Men's Fashion,\N,0.0,cod,7/15/2016,Net," 1,099 ",2016,7,2016-7,7-2016,FY17,1251,,,,,
215255,complete,7/15/2016,UK_Gift Box Pistachio Delight 500 Gms,370.0,1,595.0,100150312,Soghaat,\N,0.0,cod,7/15/2016,Net, 370 ,2016,7,2016-7,7-2016,FY17,1252,,,,,
215256,complete,7/15/2016,UK_Soan Papdi Original 250 Gms,150.0,1,595.0,100150312,Soghaat,\N,0.0,cod,7/15/2016,Net, 150 ,2016,7,2016-7,7-2016,FY17,1252,,,,,
215257,complete,7/15/2016,UK_Tea Rusk Regular 220 Gms,75.0,1,595.0,100150312,Soghaat,\N,0.0,cod,7/15/2016,Net, 75 ,2016,7,2016-7,7-2016,FY17,1252,,,,,
215258,canceled,7/15/2016,sm-SamsungC3520,6700.0,1,6700.0,100150313,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Gross," 6,700 ",2016,7,2016-7,7-2016,FY17,1253,,,,,
215259,complete,7/15/2016,bata_comfit-8715506-40-6,699.0,1,699.0,100150314,Men's Fashion,\N,0.0,cod,7/15/2016,Net, 699 ,2016,7,2016-7,7-2016,FY17,1254,,,,,
215261,complete,7/15/2016,RS_Coconut Bites,140.0,1,140.0,100150315,Soghaat,\N,0.0,cod,7/15/2016,Net, 140 ,2016,7,2016-7,7-2016,FY17,479,,,,,
215262,complete,7/15/2016,RS_Coconut Bites,140.0,1,140.0,100150316,Soghaat,C-HDD-40844,0.0,cod,7/15/2016,Net, 140 ,2016,7,2016-7,7-2016,FY17,395,,,,,
215263,complete,7/15/2016,VITAMIN_KOJIC ACID WHITENING CREAM,350.0,1,350.0,100150317,Beauty & Grooming,\N,0.0,cod,7/15/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,1255,,,,,
215264,complete,7/15/2016,RS_Nimcolia-5pack,395.0,1,395.0,100150318,Soghaat,C-HDD-40844,0.0,cod,7/15/2016,Net, 395 ,2016,7,2016-7,7-2016,FY17,395,,,,,
215265,complete,7/15/2016,AKL_A131130523_SS-185_Blue,990.0,1,1965.0,100150319,Women's Fashion,\N,0.0,cod,7/15/2016,Net, 990 ,2016,7,2016-7,7-2016,FY17,1256,,,,,
215266,complete,7/15/2016,AKL_A131130520_SS-110_Navy Blue,975.0,1,1965.0,100150319,Women's Fashion,\N,0.0,cod,7/15/2016,Net, 975 ,2016,7,2016-7,7-2016,FY17,1256,,,,,
215267,order_refunded,7/15/2016,casio_MTP-X100L-1AVDF,4550.0,1,4550.0,100150320,Men's Fashion,\N,0.0,cod,7/15/2016,Valid," 4,550 ",2016,7,2016-7,7-2016,FY17,1257,,,,,
215268,complete,7/16/2016,Rajesh_RAJ001,1625.0,1,2025.0,100150321,Home & Living,\N,0.0,cod,7/16/2016,Net," 1,625 ",2016,7,2016-7,7-2016,FY17,684,,,,,
215269,complete,7/16/2016,JBS_SL-STOR-038,200.0,1,2025.0,100150321,Home & Living,\N,0.0,cod,7/16/2016,Net, 200 ,2016,7,2016-7,7-2016,FY17,684,,,,,
215270,complete,7/16/2016,JBS_SL-STOR-067,200.0,1,2025.0,100150321,Home & Living,\N,0.0,cod,7/16/2016,Net, 200 ,2016,7,2016-7,7-2016,FY17,684,,,,,
215271,complete,7/16/2016,RS_Nan Khatai,210.0,1,210.0,100150322,Soghaat,\N,0.0,cod,7/16/2016,Net, 210 ,2016,7,2016-7,7-2016,FY17,812,,,,,
215274,complete,7/16/2016,jackpot_JP-15,1100.0,1,1100.0,100150324,Appliances,\N,0.0,cod,7/16/2016,Net," 1,100 ",2016,7,2016-7,7-2016,FY17,1258,,,,,
215275,complete,7/16/2016,Farah_3-B,2996.0,1,2996.0,100150325,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 2,996 ",2016,7,2016-7,7-2016,FY17,974,,,,,
215276,order_refunded,7/16/2016,AKL_A131130479_SS-167_Grey,2695.0,1,2695.0,100150326,Women's Fashion,\N,0.0,cod,7/16/2016,Valid," 2,695 ",2016,7,2016-7,7-2016,FY17,974,,,,,
215277,canceled,7/16/2016,avent_SCF63327,725.0,1,725.0,100150327,Kids & Baby,\N,0.0,cod,7/16/2016,Gross, 725 ,2016,7,2016-7,7-2016,FY17,1259,,,,,
215278,complete,7/16/2016,Audionic_B-334,1900.0,1,1900.0,100150328,Computing,\N,0.0,cod,7/16/2016,Net," 1,900 ",2016,7,2016-7,7-2016,FY17,1260,,,,,
215279,canceled,7/16/2016,Audionic6-954217-511269,450.0,2,900.0,100150329,Computing,\N,0.0,cod,7/16/2016,Gross, 900 ,2016,7,2016-7,7-2016,FY17,1261,,,,,
215280,complete,7/16/2016,StripyInterior_ Disney Princess Rug,1699.0,1,1699.0,100150330,Home & Living,\N,0.0,cod,7/16/2016,Net," 1,699 ",2016,7,2016-7,7-2016,FY17,1262,,,,,
215281,complete,7/16/2016,Audionic6-954217-511269,450.0,1,450.0,100150331,Computing,\N,0.0,cod,7/16/2016,Net, 450 ,2016,7,2016-7,7-2016,FY17,1261,,,,,
215282,order_refunded,7/16/2016,emo_Emo-CS-28598-38,400.0,1,400.0,100150332,Men's Fashion,\N,0.0,cod,7/16/2016,Valid, 400 ,2016,7,2016-7,7-2016,FY17,1263,,,,,
215284,complete,7/16/2016,BB_KIDSHD_BUTR,799.0,1,799.0,100150333,Kids & Baby,\N,0.0,cod,7/16/2016,Net, 799 ,2016,7,2016-7,7-2016,FY17,1264,,,,,
215285,complete,7/16/2016,Maguari_TTBR-T,1312.5,1,1312.5,100150334,Home & Living,\N,0.0,cod,7/16/2016,Net," 1,313 ",2016,7,2016-7,7-2016,FY17,1264,,,,,
215286,complete,7/16/2016,AKL_A131128723_SS-15_Plum,6650.0,1,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 6,650 ",2016,7,2016-7,7-2016,FY17,1265,,,,,
215287,complete,7/16/2016,LALA_MS5-04A,2460.0,1,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 2,460 ",2016,7,2016-7,7-2016,FY17,1265,,,,,
215288,complete,7/16/2016,AKL_A131130456_SS-145_Navy Blue,6850.0,1,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 6,850 ",2016,7,2016-7,7-2016,FY17,1265,,,,,
215289,complete,7/16/2016,amnaismail_AIL-376-B,2995.0,1,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 2,995 ",2016,7,2016-7,7-2016,FY17,1265,,,,,
215291,canceled,7/16/2016,UK_Soan Papdi Original 250 Gms,150.0,1,150.0,100150337,Soghaat,\N,0.0,cod,7/16/2016,Gross, 150 ,2016,7,2016-7,7-2016,FY17,1267,,,,,
215292,complete,7/16/2016,UK_Soan Papdi Original 250 Gms,150.0,1,150.0,100150338,Soghaat,\N,0.0,cod,7/16/2016,Net, 150 ,2016,7,2016-7,7-2016,FY17,1267,,,,,
215293,complete,7/16/2016,vitamin_Royal Jelly 500,800.0,1,800.0,100150339,Health & Sports,\N,0.0,cod,7/16/2016,Net, 800 ,2016,7,2016-7,7-2016,FY17,1203,,,,,
215294,complete,7/16/2016,RS_Plain Rusk,55.0,4,220.0,100150340,Soghaat,102348,0.0,cod,7/16/2016,Net, 220 ,2016,7,2016-7,7-2016,FY17,1268,,,,,
215295,complete,7/16/2016,Xenium_BM-2016185,1498.0,1,1498.0,100150341,Beauty & Grooming,\N,0.0,cod,7/16/2016,Net," 1,498 ",2016,7,2016-7,7-2016,FY17,1269,,,,,
215301,canceled,7/16/2016,Life source_GS300,1090.0,1,1090.0,100150347,Health & Sports,\N,0.0,cod,7/16/2016,Gross," 1,090 ",2016,7,2016-7,7-2016,FY17,548,,,,,
215302,canceled,7/16/2016,Life source_GS300,1090.0,1,1090.0,100150348,Health & Sports,\N,0.0,cod,7/16/2016,Gross," 1,090 ",2016,7,2016-7,7-2016,FY17,548,,,,,
215303,order_refunded,7/16/2016,Life source_GS300,1090.0,1,1090.0,100150349,Health & Sports,\N,0.0,cod,7/16/2016,Valid," 1,090 ",2016,7,2016-7,7-2016,FY17,548,,,,,
215304,complete,7/16/2016,Al Muhafiz Sohan Halwa Almond,460.0,1,460.0,100150350,Soghaat,C-PEW-34717,0.0,cod,7/16/2016,Net, 460 ,2016,7,2016-7,7-2016,FY17,32,,,,,
215305,complete,7/16/2016,Al Muhafiz Sohan Halwa Almond,460.0,1,460.0,100150351,Soghaat,C-PEW-34717,0.0,cod,7/16/2016,Net, 460 ,2016,7,2016-7,7-2016,FY17,32,,,,,
215306,complete,7/16/2016,ESPICO_Cotton Cross-Skin-34,380.0,1,2029.0,100150352,Women's Fashion,\N,188.6,cod,7/16/2016,Net, 380 ,2016,7,2016-7,7-2016,FY17,694,,,,,
215308,complete,7/16/2016,ESPICO_Cotton Cross-Skin-32,380.0,1,2029.0,100150352,Women's Fashion,\N,188.6,cod,7/16/2016,Net, 380 ,2016,7,2016-7,7-2016,FY17,694,,,,,
215310,complete,7/16/2016,ESPICO_Classic Cotton-Skin-34,350.0,1,2029.0,100150352,Women's Fashion,\N,173.8,cod,7/16/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,694,,,,,
215312,complete,7/16/2016,ESPICO_Classic Cotton-Skin-32,350.0,1,2029.0,100150352,Women's Fashion,\N,173.8,cod,7/16/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,694,,,,,
215314,complete,7/16/2016,UK_Namkino Mix Nimco 400 Gms,170.0,1,2029.0,100150352,Soghaat,\N,84.4,cod,7/16/2016,Net, 170 ,2016,7,2016-7,7-2016,FY17,694,,,,,
215315,complete,7/16/2016,Life source_LS-7001,2399.0,1,2029.0,100150352,Health & Sports,\N,1190.8,cod,7/16/2016,Net," 2,399 ",2016,7,2016-7,7-2016,FY17,694,,,,,
215316,refund,7/16/2016,ajmery_SYB-519-42,959.0,1,959.0,100150353,Men's Fashion,C-ISB-41578,0.0,cod,7/16/2016,Valid, 959 ,2016,7,2016-7,7-2016,FY17,35,,,,,
215319,complete,7/16/2016,bed&rest_B2,630.0,2,1260.0,100150355,Home & Living,C-FSD-42199,0.0,cod,7/16/2016,Net," 1,260 ",2016,7,2016-7,7-2016,FY17,58,,,,,
215323,complete,7/16/2016,mm_AG-1038c,1690.0,1,1690.0,100150359,Appliances,C-RWP-31924,0.0,cod,7/16/2016,Net," 1,690 ",2016,7,2016-7,7-2016,FY17,33,,,,,
215325,complete,7/16/2016,ST_J711_53,3765.0,1,3765.0,100150361,Appliances,C-RWP-31924,0.0,cod,7/16/2016,Net," 3,765 ",2016,7,2016-7,7-2016,FY17,33,,,,,
215326,complete,7/16/2016,dawlance_Blender 600,3369.0,1,3369.0,100150362,Appliances,C-RWP-31924,0.0,cod,7/16/2016,Net," 3,369 ",2016,7,2016-7,7-2016,FY17,33,,,,,
215331,complete,7/16/2016,Al Muhafiz Sohan Halwa Almond,460.0,1,460.0,100150367,Soghaat,C-KHIW-30222,0.0,cod,7/16/2016,Net, 460 ,2016,7,2016-7,7-2016,FY17,820,,,,,
215337,complete,7/16/2016,rub_Rubian_Smart Mini Bluetooth Black,1499.0,1,1499.0,100150373,Mobiles & Tablets,C-ISB-105617,0.0,cod,7/16/2016,Net," 1,499 ",2016,7,2016-7,7-2016,FY17,35,,,,,
215338,complete,7/16/2016,Al Muhafiz Sohan Halwa Cashew,570.0,1,570.0,100150374,Soghaat,R-PEW-50644,0.0,cashatdoorstep,7/16/2016,Net, 570 ,2016,7,2016-7,7-2016,FY17,86,,,,,
215340,order_refunded,7/16/2016,osaka_5.5W LED BULB,242.0,1,569.0,100150376,Appliances,\N,0.0,cod,7/16/2016,Valid, 242 ,2016,7,2016-7,7-2016,FY17,604,,,,,
215341,order_refunded,7/16/2016,osaka_12.5W LED BULB,327.0,1,569.0,100150376,Appliances,\N,0.0,cod,7/16/2016,Valid, 327 ,2016,7,2016-7,7-2016,FY17,604,,,,,
215344,canceled,7/16/2016,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100150379,Soghaat,R-PEW-50644,0.0,mcblite,7/16/2016,Gross, 510 ,2016,7,2016-7,7-2016,FY17,86,,,,,
215347,canceled,7/16/2016,Ego_E02423-OW0-Off White-SML,3450.0,1,3450.0,100150382,Women's Fashion,\N,0.0,cod,7/16/2016,Gross," 3,450 ",2016,7,2016-7,7-2016,FY17,1276,,,,,
215349,order_refunded,7/16/2016,Ego_UP0017-999-MR0,2450.0,1,2450.0,100150383,Women's Fashion,R-PEW-104414,0.0,cod,7/16/2016,Valid," 2,450 ",2016,7,2016-7,7-2016,FY17,1276,,,,,
215350,order_refunded,7/16/2016,Dany_Powerbank Pb- 42 ,700.0,1,700.0,100150384,Mobiles & Tablets,C-MUX-7930,0.0,cod,7/16/2016,Valid, 700 ,2016,7,2016-7,7-2016,FY17,813,,,,,
215351,order_refunded,7/16/2016,greenroot_Herbal Hair Shampoo (140ml),450.0,2,900.0,100150385,Beauty & Grooming,\N,0.0,cod,7/16/2016,Valid, 900 ,2016,7,2016-7,7-2016,FY17,1102,,,,,
215352,complete,7/16/2016,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100150386,Mobiles & Tablets,C-MUX-7930,0.0,cod,7/16/2016,Net," 1,765 ",2016,7,2016-7,7-2016,FY17,813,,,,,
215353,complete,7/16/2016,STBB_A Textbook of Biology 1st year by Prof.Majid uz zaffar,0.15,2,0.3,100150387,School & Education,33030,0.0,cod,7/16/2016,Net, 0 ,2016,7,2016-7,7-2016,FY17,820,,,,,
215356,complete,7/16/2016,Grand_mini speaker_ZM_NC1500,1200.0,1,1600.0,100150389,Computing,\N,0.0,cod,7/16/2016,Net," 1,200 ",2016,7,2016-7,7-2016,FY17,1277,,,,,
215357,complete,7/16/2016,RUB_Rubian Zipper,400.0,1,1600.0,100150389,Mobiles & Tablets,\N,0.0,cod,7/16/2016,Net, 400 ,2016,7,2016-7,7-2016,FY17,1277,,,,,
215360,complete,7/16/2016,bata_comfit-8644502-44-10,699.0,1,699.0,100150391,Men's Fashion,\N,0.0,cod,7/16/2016,Net, 699 ,2016,7,2016-7,7-2016,FY17,1278,,,,,
215363,complete,7/16/2016,Bold_Classic,299.0,1,299.0,100150393,Beauty & Grooming,C-KHIW-31558,0.0,cod,7/16/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,820,,,,,
215364,complete,7/16/2016,Bold_Active,299.0,1,299.0,100150394,Beauty & Grooming,C-MUX-7930,0.0,cod,7/16/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,813,,,,,
215365,complete,7/16/2016,Bold_Fresh,299.0,1,299.0,100150395,Beauty & Grooming,C-MUX-7930,0.0,cod,7/16/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,813,,,,,
215366,complete,7/16/2016,Bold_Fresh,299.0,1,299.0,100150396,Beauty & Grooming,C-MUX-7930,0.0,cod,7/16/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,813,,,,,
215367,complete,7/16/2016,Bold_Classic,299.0,1,299.0,100150397,Beauty & Grooming,C-KHIW-31558,0.0,cod,7/16/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,820,,,,,
215370,complete,7/16/2016,Emo-FT-25440 CBV Pearl White Fleece Track PantsLarge,575.0,1,575.0,100150400,Men's Fashion,R-Guj-51944,0.0,cod,7/16/2016,Net, 575 ,2016,7,2016-7,7-2016,FY17,806,,,,,
215373,complete,7/16/2016,bata_comfit-8716082-43-9,599.0,1,599.0,100150402,Men's Fashion,R-PEW-101268,0.0,cashatdoorstep,7/16/2016,Net, 599 ,2016,7,2016-7,7-2016,FY17,292,,,,,
215375,complete,7/16/2016,Emo_HST-28676-L,199.0,1,199.0,100150403,Men's Fashion,R-Guj-51944,0.0,cod,7/16/2016,Net, 199 ,2016,7,2016-7,7-2016,FY17,806,,,,,
215377,complete,7/16/2016,BB_SDTCHGr,2699.0,1,0.0,100150404,Home & Living,\N,0.0,productcredit,7/16/2016,Net," 2,699 ",2016,7,2016-7,7-2016,FY17,864,,,,,
215379,order_refunded,7/16/2016,casio_MTP-E303L-7AVDF,7150.0,1,7150.0,100150406,Men's Fashion,\N,0.0,cod,7/16/2016,Valid," 7,150 ",2016,7,2016-7,7-2016,FY17,1257,,,,,
215381,refund,7/16/2016,ajmery_F9-981,999.0,1,1359.0,100150407,Men's Fashion,R-Guj-51944,0.0,cod,7/16/2016,Valid, 999 ,2016,7,2016-7,7-2016,FY17,806,,,,,
215383,order_refunded,7/16/2016,Samsung Galaxy Note 3 N9000,48999.0,1,48999.0,100150409,Mobiles & Tablets,R-LHW-104415,0.0,cod,7/16/2016,Valid," 48,999 ",2016,7,2016-7,7-2016,FY17,1280,,,,,
215384,complete,7/16/2016,Emo-FT-25440 CBV Pearl White Fleece Track PantsLarge,575.0,1,575.0,100150410,Men's Fashion,R-Guj-51944,0.0,cod,7/16/2016,Net, 575 ,2016,7,2016-7,7-2016,FY17,806,,,,,
215386,complete,7/16/2016,Audionic_BT-111,775.0,1,775.0,100150411,Mobiles & Tablets,\N,0.0,cod,7/16/2016,Net, 775 ,2016,7,2016-7,7-2016,FY17,1281,,,,,
215387,complete,7/16/2016,Emo_HST-28676-L,199.0,1,199.0,100150412,Men's Fashion,R-Guj-51944,0.0,cod,7/16/2016,Net, 199 ,2016,7,2016-7,7-2016,FY17,806,,,,,
215389,complete,7/16/2016,UK_Namkino Daal Moth Classic 160 Gms,90.0,1,90.0,100150413,Soghaat,C-FSD-44806,0.0,cod,7/16/2016,Net, 90 ,2016,7,2016-7,7-2016,FY17,58,,,,,
215391,complete,7/16/2016,bata_comfit-8616737-44-10,899.0,1,2074.0,100150415,Men's Fashion,\N,441.34,cod,7/16/2016,Net, 899 ,2016,7,2016-7,7-2016,FY17,1282,,,,,
215393,complete,7/16/2016,Arino_DM-25 Black-44,2800.0,1,2074.0,100150415,Men's Fashion,\N,1374.57,cod,7/16/2016,Net," 2,800 ",2016,7,2016-7,7-2016,FY17,1282,,,,,
215395,complete,7/16/2016,sapil_Sapil Lumio Women 200ML,375.0,1,2074.0,100150415,Beauty & Grooming,\N,184.09,cod,7/16/2016,Net, 375 ,2016,7,2016-7,7-2016,FY17,1282,,,,,
215396,complete,7/16/2016,RS_Coconut Bites,140.0,1,140.0,100150416,Soghaat,C-FSD-44806,0.0,cod,7/16/2016,Net, 140 ,2016,7,2016-7,7-2016,FY17,58,,,,,
215397,complete,7/16/2016,RS_Nan Khatai,210.0,1,210.0,100150417,Soghaat,C-ISB-41578,0.0,cod,7/16/2016,Net, 210 ,2016,7,2016-7,7-2016,FY17,35,,,,,
215398,order_refunded,7/16/2016,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100150418,Mobiles & Tablets,C-MUX-7930,0.0,cod,7/16/2016,Valid," 1,765 ",2016,7,2016-7,7-2016,FY17,813,,,,,
215399,complete,7/16/2016,RS_Coconut Bites,140.0,1,140.0,100150419,Soghaat,C-FSD-42009,0.0,cod,7/16/2016,Net, 140 ,2016,7,2016-7,7-2016,FY17,58,,,,,
215403,complete,7/16/2016,VITAMIN_HAIR GROWTH,690.0,1,690.0,100150423,Health & Sports,\N,0.0,cod,7/16/2016,Net, 690 ,2016,7,2016-7,7-2016,FY17,1283,,,,,
215405,complete,7/16/2016,VITAMIN_VITA HAIR CREEM,1000.0,1,1000.0,100150425,Beauty & Grooming,\N,0.0,cod,7/16/2016,Net," 1,000 ",2016,7,2016-7,7-2016,FY17,1283,,,,,
215406,complete,7/16/2016,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100150426,Mobiles & Tablets,\N,0.0,internetbanking,7/16/2016,Net," 1,765 ",2016,7,2016-7,7-2016,FY17,1284,,,,,
215407,order_refunded,7/16/2016,Ego_E02443-BK0-Black-MDM,4249.0,1,4249.0,100150427,Women's Fashion,R-PEW-50644,0.0,cod,7/16/2016,Valid," 4,249 ",2016,7,2016-7,7-2016,FY17,86,,,,,
215411,complete,7/16/2016,Dany_AUK-650 ,4200.0,1,4200.0,100150430,Mobiles & Tablets,\N,0.0,cod,7/16/2016,Net," 4,200 ",2016,7,2016-7,7-2016,FY17,1285,,,,,
215412,order_refunded,7/16/2016,Emo_SS-22057-11,775.0,1,775.0,100150431,Men's Fashion,\N,0.0,cod,7/16/2016,Valid, 775 ,2016,7,2016-7,7-2016,FY17,230,,,,,
215416,complete,7/16/2016,RS_Nan Khatai,210.0,1,210.0,100150434,Soghaat,C-ISB-41578,0.0,cod,7/16/2016,Net, 210 ,2016,7,2016-7,7-2016,FY17,35,,,,,
215417,complete,7/16/2016,RS_Nan Khatai,210.0,1,210.0,100150435,Soghaat,C-ISB-41578,0.0,cod,7/16/2016,Net, 210 ,2016,7,2016-7,7-2016,FY17,35,,,,,
215419,complete,7/16/2016,RS_Nan Khatai,210.0,1,210.0,100150437,Soghaat,C-ISB-41578,0.0,cod,7/16/2016,Net, 210 ,2016,7,2016-7,7-2016,FY17,35,,,,,
215421,complete,7/16/2016,Getiit_Fun,2600.0,1,2600.0,100150439,Men's Fashion,\N,0.0,cod,7/16/2016,Net," 2,600 ",2016,7,2016-7,7-2016,FY17,1287,,,,,
215422,complete,7/16/2016,Rajesh_RAJ001,1625.0,1,1625.0,100150440,Home & Living,RWP-C-45720,0.0,cod,7/16/2016,Net," 1,625 ",2016,7,2016-7,7-2016,FY17,1288,,,,,
215423,order_refunded,7/16/2016,xenium_RFC-20164,1600.0,1,1600.0,100150441,Home & Living,\N,0.0,cod,7/16/2016,Valid," 1,600 ",2016,7,2016-7,7-2016,FY17,1289,,,,,
215428,complete,7/16/2016,Dany_Powerbank Pb- 42 ,700.0,1,700.0,100150446,Mobiles & Tablets,C-MUX-43685,0.0,cod,7/16/2016,Net, 700 ,2016,7,2016-7,7-2016,FY17,813,,,,,
215429,order_refunded,7/16/2016,Audionic_B-880,1375.0,1,1375.0,100150447,Computing,C-MUX-43685,0.0,cod,7/16/2016,Valid," 1,375 ",2016,7,2016-7,7-2016,FY17,813,,,,,
215432,order_refunded,7/16/2016,BB_006,3500.0,1,3500.0,100150450,Home & Living,\N,0.0,cod,7/16/2016,Valid," 3,500 ",2016,7,2016-7,7-2016,FY17,1092,,,,,
215433,complete,7/16/2016,ajmery_F9-981,999.0,1,999.0,100150451,Men's Fashion,R-Guj-51944,0.0,cod,7/16/2016,Net, 999 ,2016,7,2016-7,7-2016,FY17,806,,,,,
215435,complete,7/16/2016,ajmery_F9-981,999.0,1,999.0,100150453,Men's Fashion,45380,0.0,cod,7/16/2016,Net, 999 ,2016,7,2016-7,7-2016,FY17,61,,,,,
215436,complete,7/16/2016,sputnik_741/14-8,1400.0,1,1400.0,100150454,Men's Fashion,R-PEW-104414,0.0,cashatdoorstep,7/16/2016,Net," 1,400 ",2016,7,2016-7,7-2016,FY17,230,,,,,
215438,complete,7/16/2016,Dany_Powerbank Pb- 41,1050.0,1,1050.0,100150455,Mobiles & Tablets,C-MUX-50092,0.0,cod,7/16/2016,Net," 1,050 ",2016,7,2016-7,7-2016,FY17,767,,,,,
215440,order_refunded,7/16/2016,sputnik_2408/2-10,1500.0,1,2000.0,100150457,Women's Fashion,502084485,0.0,cod,7/16/2016,Valid," 1,500 ",2016,7,2016-7,7-2016,FY17,1291,,,,,
215442,order_refunded,7/16/2016,BK5110500,500.0,1,2000.0,100150457,Soghaat,502084485,0.0,cod,7/16/2016,Valid, 500 ,2016,7,2016-7,7-2016,FY17,1291,,,,,
215443,order_refunded,7/16/2016,Jackpot_JP-718B,1100.0,1,1100.0,100150458,Appliances,C-ISB-44714,0.0,cod,7/16/2016,Valid," 1,100 ",2016,7,2016-7,7-2016,FY17,1290,,,,,
215446,complete,7/16/2016,urban_UR103-Regular Fit 14.5,1300.0,1,1300.0,100150461,Men's Fashion,R-PEW-50644,0.0,cashatdoorstep,7/16/2016,Net," 1,300 ",2016,7,2016-7,7-2016,FY17,86,,,,,
215449,refund,7/16/2016,Dawlance_MD 10 + DWB 600,8420.0,1,8420.0,100150463,\N,C-KHIW-31922,0.0,cod,7/16/2016,Valid," 8,420 ",2016,7,2016-7,7-2016,FY17,820,,,,,
215452,complete,7/16/2016,ajmery_DE-3-L,999.0,1,999.0,100150466,Men's Fashion,R-Guj-51944,0.0,cod,7/16/2016,Net, 999 ,2016,7,2016-7,7-2016,FY17,806,,,,,
215454,refund,7/16/2016,Dawlance_MD 10 + DWB 600,8420.0,1,8420.0,100150467,\N,\N,0.0,cod,7/16/2016,Valid," 8,420 ",2016,7,2016-7,7-2016,FY17,1292,,,,,
215455,complete,7/16/2016,BK1140200CF,210.0,1,210.0,100150468,Soghaat,\N,0.0,cod,7/16/2016,Net, 210 ,2016,7,2016-7,7-2016,FY17,1293,,,,,
